z_daughter,a_daughter,element_daughter,z_parent,z_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
32,75,Ge,92,235,U,2,0.00000036567,0.000000055418,0.00000063541,0.00000013504,0.000070134,0.000019021,2024-08-21
32,76,Ge,92,235,U,0,0.0000478,0.0000081259,0.000034591,0.0000053616,0.00044624,0.000068323,2024-08-21
32,77,Ge,92,235,U,0,0.000024372,0.0000034721,0.000027203,0.0000056535,0.000368,0.000048822,2024-08-21
32,77,Ge,92,235,U,1,0.00007458,0.0000063178,0.000071479,0.000011659,0.00028062,0.000047616,2024-08-21
32,78,Ge,92,235,U,0,0.0002033,0.000010776,0.00019808,0.000034667,0.00096785,0.00015646,2024-08-21
32,79,Ge,92,235,U,0,0.00025708,0.000032966,0.00017052,0.000041815,0.00024702,0.000063304,2024-08-21
32,79,Ge,92,235,U,1,0.00021474,0.00003225,0.00025813,0.000055801,0.00082214,0.00018507,2024-08-21
32,80,Ge,92,235,U,0,0.001098,0.000059682,0.00078247,0.00018393,0.0012907,0.00029616,2024-08-21
32,81,Ge,92,235,U,0,0.00096541,0.000090576,0.00087169,0.00023779,0.00058622,0.00020389,2024-08-21
32,81,Ge,92,235,U,1,0.00024734,0.000033615,0.00018654,0.000055394,0.000081061,0.000028496,2024-08-21
32,82,Ge,92,235,U,0,0.0012297,0.00016118,0.0009957,0.00030032,0.00047004,0.00017192,2024-08-21
32,83,Ge,92,235,U,0,0.00053903,0.00014923,0.00030963,0.000087539,0.00013511,0.000049478,2024-08-21
32,84,Ge,92,235,U,0,0.00018251,0.00006482,0.000083514,0.000027888,0.000040221,0.000017701,2024-08-21
32,85,Ge,92,235,U,0,0.000024382,0.0000090631,0.0000081734,0.0000029115,0.0000050308,0.0000022358,2024-08-21
32,86,Ge,92,235,U,0,0.0000028499,0.000001039,0.00000065806,0.00000023705,0.00000083262,0.00000036634,2024-08-21
32,87,Ge,92,235,U,0,0.00000013594,0.000000048538,0.000000022237,0.0000000080674,0.000000052326,0.000000020594,2024-08-21
32,88,Ge,92,235,U,0,0.0000000049033,0.0000000017492,0.00000000057353,0.00000000020526,0.000000005092,0.000000002014,2024-08-21
32,89,Ge,92,235,U,0,0.00000000006777,0.00000000002486,0.0000000000052795,0.0000000000019118,0.00000000015244,0.000000000054389,2024-08-21
33,75,As,92,235,U,0,0.0000082826,0.00000083654,0.000013341,0.0000020279,0.00030089,0.000045735,2024-08-21
33,75,As,92,235,U,4,0.00000000012836,0.000000000019698,0.00000000026244,0.000000000057194,0.0000032998,0.0000013524,2024-08-21
33,76,As,92,235,U,0,0.0000000026975,0.0000000011265,0.0000000047098,0.0000000019722,0.000015376,0.0000060712,2024-08-21
33,77,As,92,235,U,0,0.000084865,0.0000070434,0.000085265,0.000013728,0.00068026,0.000069387,2024-08-21
33,78,As,92,235,U,0,0.00020481,0.000010838,0.00020099,0.000035157,0.0011968,0.00018911,2024-08-21
33,79,As,92,235,U,0,0.00048664,0.000052557,0.0004543,0.00009086,0.0019833,0.00031956,2024-08-21
33,80,As,92,235,U,0,0.0012784,0.000067628,0.00098806,0.00023022,0.0028525,0.00046874,2024-08-21
33,81,As,92,235,U,0,0.0019103,0.00009398,0.001937,0.00049016,0.0039809,0.00065777,2024-08-21
33,82,As,92,235,U,0,0.0016013,0.00014442,0.0014829,0.00041113,0.00092235,0.0002251,2024-08-21
33,82,As,92,235,U,1,0.0011215,0.00014593,0.0016975,0.00047696,0.0025591,0.00057424,2024-08-21
33,83,As,92,235,U,0,0.0033027,0.00023563,0.0037412,0.00029536,0.0038096,0.00071069,2024-08-21
33,84,As,92,235,U,0,0.0012166,0.00027899,0.0016748,0.00032361,0.00068624,0.00026149,2024-08-21
33,84,As,92,235,U,-2,0.0012166,0.00027899,0.0016748,0.00032361,0.00068624,0.00026149,2024-08-21
33,85,As,92,235,U,0,0.0014293,0.0004186,0.0015095,0.00040578,0.00070303,0.00028832,2024-08-21
33,86,As,92,235,U,0,0.00044518,0.00015537,0.00039824,0.00013613,0.00015143,0.000065441,2024-08-21
33,87,As,92,235,U,0,0.00010584,0.0000375,0.000067195,0.000024186,0.000041675,0.000016325,2024-08-21
33,88,As,92,235,U,0,0.000010709,0.0000038171,0.0000061875,0.0000022131,0.000005462,0.0000021577,2024-08-21
33,89,As,92,235,U,0,0.00000078204,0.00000028685,0.00000030595,0.00000011079,0.00000074812,0.00000026686,2024-08-21
33,90,As,92,235,U,0,0.00000002373,0.0000000089897,0.0000000077925,0.0000000028937,0.000000042638,0.000000015593,2024-08-21
33,91,As,92,235,U,0,0.00000000056311,0.0000000002035,0.00000000011871,0.000000000042952,0.0000000030492,0.0000000011072,2024-08-21
33,92,As,92,235,U,0,0.0000000000050887,0.0000000000017815,,,0.000000000084845,0.000000000034896,2024-08-21
34,76,Se,92,235,U,0,0.0000000026975,0.0000000011265,0.0000000047098,0.0000000019722,0.000015605,0.0000060828,2024-08-21
34,77,Se,92,235,U,0,0.000084865,0.0000070434,0.000085265,0.000013728,0.00068178,0.000069542,2024-08-21
34,77,Se,92,235,U,1,0.000000000040799,0.000000000015154,0.000000000040407,0.000000000017152,0.0000014022,0.000000532,2024-08-21
34,78,Se,92,235,U,0,0.00020482,0.000010838,0.00020099,0.000035157,0.0012131,0.00019165,2024-08-21
34,79,Se,92,235,U,0,0.00048654,0.000052546,0.00045421,0.000090842,0.0020626,0.00033208,2024-08-21
34,79,Se,92,235,U,1,0.00047513,0.000051331,0.00044356,0.000088724,0.0019425,0.0003133,2024-08-21
34,80,Se,92,235,U,0,0.0012848,0.000067628,0.00099264,0.00023034,0.0033679,0.00054559,2024-08-21
